date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:13	183151/183151	---M--	200	added ('OK')	image/jpeg	etag:%222cb6f-5b19b27a9e313%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/WhatsApp%20Image%202020-10-13%20at%2017.44.27%20(1).jpeg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/WhatsApp%20Image%202020-10-13%20at%2017.44.27%20(1).jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/tramite-documentario-secretaria-academica)
20:18:22	153518/153518	---M--	200	added ('OK')	image/jpeg	etag:%22257ae-5bd58807a21a2%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/TRAMITE%20DOCUMENTARO%20-%20PRECIOS%20-%20PAG%20WEB.jpg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/TRAMITE%20DOCUMENTARO%20-%20PRECIOS%20-%20PAG%20WEB.jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/tramite-documentario-secretaria-academica)
20:18:28	350671/350671	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22559cf-5d9bcc9787fd4%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FICHA%20RATIFICACI%c3%93N%20DE%20MATRICULA%202022-1%20%3DIESTP-MM.xlsx	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FICHA%20RATIFICACI%c3%93N%20DE%20MATRICULA%202022-1%20=IESTP-MM.xlsx	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/ratificacion-de-matricula-2022-i)
20:18:30	32038/32038	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:19:32%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/21	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/21.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/front)
20:18:35	378501/378501	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225c685-5d8c9b2a96f85%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_6.xlsx	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_6.xlsx	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/ratificacion-de-matricula-2022-i)
20:18:59	171033/171033	---M--	200	added ('OK')	image/jpeg	etag:%2229c19-5bd972ee8e6a5%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PEDIDO%20DE%20EXPEDITO%202021%20-%20PAG%20WEB.jpg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PEDIDO%20DE%20EXPEDITO%202021%20-%20PAG%20WEB.jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/front)
20:19:13	378575/378575	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225c6cf-5bd5879a811ee%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_2.xlsx	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_2.xlsx	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/tramite-documentario-secretaria-academica)
20:19:36	454446/454446	---M--	200	added ('OK')	application/pdf	etag:%226ef2e-5b19b345fe96f%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PDF%20-%20FUT%202020%20-SECRETARIA%20ACADEMICA%20-CORREO%20(1).pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PDF%20-%20FUT%202020%20-SECRETARIA%20ACADEMICA%20-CORREO%20(1).pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/tramite-documentario-secretaria-academica)
20:19:38	31404/31404	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:20:40%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/154	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/154.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/proceso-para-la-titulaci%c3%b3n)
20:20:00	129618/129618	---M--	200	added ('OK')	image/jpeg	etag:%221fa52-5bdd10ff7c22e%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/TITULACI%c3%93N-2021.jpg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/TITULACI%c3%93N-2021.jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/proceso-para-la-titulaci%c3%b3n)
20:20:15	88383/88383	---M--	200	added ('OK')	application/pdf	etag:%221593f-5bdadb57300ce%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/REGLAMENTO%20INSTITUCIONAL%20-%20TITULACI%c3%93N%202021.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/REGLAMENTO%20INSTITUCIONAL%20-%20TITULACI%c3%93N%202021.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/pagina/proceso-para-la-titulaci%c3%b3n)
20:20:15	378575/378575	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225c6cf-5bd9742fe40ac%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_0.xlsx	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/FUT%20EDITABLE%202021%20-%20MISIONEROS%20MONFORTIANOS_0.xlsx	(from http://institutomisionerosmonfortianos.drelm.edu.pe/front)
20:20:18	35220/35220	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:21:20%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/201	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/201.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:20:28	550814/550814	---M--	200	added ('OK')	application/pdf	etag:%228679e-5bd97419ed3ed%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/REQUISITOS%20PARA%20SER%20DECLARADO%20EXPEDITO%20-%202021.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/REQUISITOS%20PARA%20SER%20DECLARADO%20EXPEDITO%20-%202021.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/front)
20:20:34	33976/33976	---M--	200	added ('OK')	image/png	etag:%2284b8-5edc12769001f%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/flecha_descargar-300x300_0.png	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/flecha_descargar-300x300_0.png	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:20:38	761000/761000	---M--	200	added ('OK')	application/pdf	etag:%22b9ca8-5bd9740bdd26e%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/PASOS%20Y%20REQUISITOS%20PARA%20SER%20DECLARADO%20EXPEDITO%20-%202021.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/archivos_pagina/PASOS%20Y%20REQUISITOS%20PARA%20SER%20DECLARADO%20EXPEDITO%20-%202021.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/front)
20:20:44	161123/161123	---M--	200	added ('OK')	application/pdf	etag:%2227563-5edc14785e0e2%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/MODIFICACION%20DEL%20CRONOGRAMA%20DL%20276.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/MODIFICACION%20DEL%20CRONOGRAMA%20DL%20276.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:20:59	151859/151859	---M--	200	added ('OK')	application/pdf	etag:%2225133-5edc1acf55edc%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PLAZAS%20ADMINISTRATIVAS%20VALIDACI%c3%93N%20AIRHSP%20-%20CONTRATOS%202023.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/PLAZAS%20ADMINISTRATIVAS%20VALIDACI%c3%93N%20AIRHSP%20-%20CONTRATOS%202023.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:21:46	378501/378501	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225c685-5edc1bfae4a71%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%202022%20-%20MISIONEROS%20MONFORTIANOS.xlsx	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FUT%202022%20-%20MISIONEROS%20MONFORTIANOS.xlsx	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:22:20	764809/764809	---M--	200	added ('OK')	image/png	etag:%22bab89-5edc1424f8635%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/pub.%20concurso%20276_0.png	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/pub.%20concurso%20276_0.png	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:22:41	627710/627710	---M--	200	added ('OK')	application/pdf	etag:%22993fe-5edc1c10e674d%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/ANEXO%205%20(Declaraci%c3%b3n%20Jurada).pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/ANEXO%205%20(Declaraci%c3%b3n%20Jurada).pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:22:44	35522/35522	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:23:45%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/199	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/199.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:22:45	343/343	---M--	200	added ('OK')	image/gif	etag:%22157-567883f5065c0%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-laughing.gif	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-laughing.gif	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:22:46	344/344	---M--	200	added ('OK')	image/gif	etag:%22158-567883f5fa800%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-smile.gif	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-smile.gif	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:22:47	350/350	---M--	200	added ('OK')	image/gif	etag:%2215e-567883f6eea40%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-wink.gif	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/all/libraries/tinymce/jscripts/tiny_mce/plugins/emotions/img/smiley-wink.gif	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:23:17	184224/184224	---M--	200	added ('OK')	image/jpeg	etag:%222cfa0-5eab90e7641dc%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/WhatsApp%20Image%202022-10-10%20at%208.15.56%20PM%20(1)_2.jpeg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/WhatsApp%20Image%202022-10-10%20at%208.15.56%20PM%20(1)_2.jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:24:17	363942/363942	---M--	200	added ('OK')	image/jpeg	etag:%2258da6-5eab8f2e8405d%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/WhatsApp%20Image%202022-10-10%20at%208.15.56%20PM_0.jpeg	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/WhatsApp%20Image%202022-10-10%20at%208.15.56%20PM_0.jpg	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/cursos-mas-tec-2022-dirigido-estudiantes-de-secundaria)
20:24:19	34044/34044	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:25:21%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/191	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/191.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:25:55	1540816/1540816	---M--	200	added ('OK')	application/pdf	etag:%221782d0-5edc1c2ce95fa%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/REQUISITOS%20E%20IMPEDIMENTOS.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/REQUISITOS%20E%20IMPEDIMENTOS.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:27:02	998909/998909	---M--	200	added ('OK')	image/png	etag:%22f3dfd-5dc7839ff1651%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FICHA%20SINTOMATOL%c3%93GICA-PUBLICIDAD_0.png	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/FICHA%20SINTOMATOL%c3%93GICA-PUBLICIDAD_0.png	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:27:16	500051/500051	---M--	200	added ('OK')	application/pdf	etag:%227a153-5dc784e62db03%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/DIRECTIVA%202%2C%20PROTOCOLO%202022_0.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/DIRECTIVA%202,%20PROTOCOLO%202022_0.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:27:32	1931407/1931407	---M--	200	added ('OK')	image/png	etag:%221d788f-5edc1e8740819%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/IESTP.png	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/IESTP.png	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
20:28:35	476940/476940	---M--	200	added ('OK')	application/pdf	etag:%227470c-5dc784868fae0%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomatol%c3%b3gica%2C%20estudiantes.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomatol%c3%b3gica,%20estudiantes.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:28:51	477520/477520	---M--	200	added ('OK')	application/pdf	etag:%2274950-5dc784a2b53d9%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomat%2C%20Docentes%2C%20asistentes.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomat,%20Docentes,%20asistentes.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:29:54	479355/479355	---M--	200	added ('OK')	application/pdf	etag:%227507b-5dc784cb09f09%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomat%2C%20trabajadores%20adm.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/Ficha%20sintomat,%20trabajadores%20adm.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:29:57	32436/32436	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:30:59%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/139	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/139.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1-nuevo-0)
20:29:58	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2001%20Dec%202022%2001:31:02%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/proye/s7.addthis.com/js/300/addthis_widget.c2.delayed	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1-nuevo-0)
20:30:04	445887/445887	---M--	200	added ('OK')	image/png	etag:%226cdbf-5dc78a4392494%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/PORTADA%20PROTOCOLO.png	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/foto_noticia/PORTADA%20PROTOCOLO.png	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:30:07	32382/32382	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:31:08%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/137	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/137.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1)
20:30:07	1140275/1140275	---M--	200	added ('OK')	application/pdf	etag:%22116633-5dc78464cdd73%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/2022%2C%20PROTOCOLO%20PARA%20INGRESO%20AL%20INST.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/2022,%20PROTOCOLO%20PARA%20INGRESO%20AL%20INST.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/protocolo-de-ingreso-al-instituto-2022)
20:30:09	32386/32386	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:31:11%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/136	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/136.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1-0)
20:30:11	32388/32388	---MC-	200	added ('OK')	text/html	date:Thu,%2001%20Dec%202022%2001:31:12%20GMT	http://institutomisionerosmonfortianos.drelm.edu.pe/node/133	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/node/133.html	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1-1)
20:30:16	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:W/%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/My%20Web%20Sites/proye/s7.addthis.com/js/300/addthis_widget.js	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/iestp-misioneros-monfortianos-local-1-nuevo-0)
20:31:34	5515339/5515339	---M--	200	added ('OK')	application/pdf	etag:%2254284b-5edc1b4b093f7%22	http://institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/RVM_N__287-2019-MINEDU.pdf	C:/My%20Web%20Sites/proye/institutomisionerosmonfortianos.drelm.edu.pe/sites/institutomisionerosmonfortianos.drelm.edu.pe/files/RVM_N__287-2019-MINEDU.pdf	(from http://institutomisionerosmonfortianos.drelm.edu.pe/content/concurso-proceso-de-contrataci%c3%b3n-dl-276-periodo-2023)
